btcdate,btcbegin,btchigh,btclow,btcend,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2018-01-17 14:00:00,11134.1914,11243.9961,10893.918,11141.5391,11170.0,11500.0,11054.0,11470.0,17.0
2018-01-17 15:00:00,11141.5391,11492.7598,11117.1172,11275.3145,11580.0,11600.0,11300.0,11300.0,23.0
2018-01-17 16:00:00,11275.3145,11378.5098,11130.0059,11236.5684,11300.0,11301.0,10910.0,11020.0,94.0
2018-01-17 17:00:00,11236.5684,11240.9551,10810.4541,10970.9961,11100.0,11100.0,10800.0,10940.0,14.0
2018-01-17 18:00:00,10970.9961,10970.9961,10416.8721,10619.8848,10940.0,10950.0,10200.0,10220.0,38.0
2018-01-17 19:00:00,10619.8848,10619.8848,10066.5,10073.4941,10210.0,10610.0,10150.0,10530.0,15.0
2018-01-17 20:00:00,10073.4941,10629.0195,10007.5049,10198.875,10450.0,10640.0,10030.0,10640.0,9.0
2018-01-17 21:00:00,10200.3438,10779.5771,10051.416,10405.9277,10710.0,10720.0,10495.0,10600.0,23.0
2018-01-17 22:00:00,10405.9277,10523.1846,10039.6084,10039.9775,10520.0,10520.0,9800.0,9850.0,76.0
2018-01-17 23:00:00,10039.9775,10174.2998,9395.208,9410.583,9810.0,9840.0,9390.0,9420.0,235.0
2018-01-18 00:00:00,9406.7109,9765.3994,9185.6025,9507.7227,9380.0,10150.0,9310.0,10150.0,56.0
2018-01-18 01:00:00,9507.7227,10339.6123,9502.7207,10330.5938,10040.0,10460.0,9970.0,10230.0,26.0
2018-01-18 02:00:00,10330.5938,10493.1055,9904.4883,10102.043,10200.0,10240.0,9960.0,10021.0,18.0
2018-01-18 03:00:00,10102.043,10128.042,9786.9844,9805.5,10060.0,10330.0,9956.0,10200.0,32.0
2018-01-18 04:00:00,9805.5,10619.5,9805.5,10494.6348,10200.0,10910.0,10200.0,10882.0,27.0
2018-01-18 05:00:00,10494.6348,10994.5293,10386.21,10924.4102,10750.0,11120.0,10720.0,10820.0,35.0
2018-01-18 06:00:00,10924.4102,11422.666000000001,10701.0801,11376.6855,11300.0,11500.0,11250.0,11300.0,12.0
2018-01-18 07:00:00,11376.6914,11612.7754,11087.5449,11168.8848,11320.0,11330.0,10930.0,11050.0,32.0
2018-01-18 08:00:00,11168.8848,11337.6348,10766.4297,11199.6055,11170.0,11330.0,10980.0,10980.0,5.0
2018-01-18 09:00:00,11199.6055,11299.9961,10888.5781,11299.9961,11200.0,11660.0,11200.0,11660.0,9.0
2018-01-18 10:00:00,11299.9961,11613.2949,11168.4902,11534.1602,11660.0,11750.0,11400.0,11750.0,19.0
2018-01-18 11:00:00,11534.1602,11791.4355,11447.5967,11758.0947,11690.0,11790.0,11670.0,11780.0,14.0
2018-01-18 12:00:00,11758.1455,11796.7813,11328.2148,11370.4902,11570.0,11570.0,11480.0,11520.0,11.0
2018-01-18 13:00:00,11370.4902,11589.7188,11106.5137,11145.0156,11250.0,11250.0,11170.0,11170.0,5.0
2018-01-18 14:00:00,11145.0156,11217.916000000001,10868.3828,11038.5664,11125.0,11125.0,11035.0,11050.0,7.5
2018-01-18 15:00:00,11038.5664,11345.875,11027.957,11182.0059,11000.0,11000.0,10900.0,10930.0,10.0
2018-01-18 16:00:00,11182.0059,11239.7148,10699.4551,10749.2754,10950.0,10950.0,10830.0,10900.0,7.0
2018-01-18 17:00:00,10749.2754,10988.8398,10711.4824,10894.5,11100.0,11135.0,11000.0,11110.0,11.5
2018-01-18 18:00:00,10894.5,11398.5586,10863.0488,11246.0254,11250.0,11320.0,11170.0,11320.0,16.0
2018-01-18 19:00:00,11246.0254,11389.9863,11177.418,11333.583999999999,11540.0,11600.0,11540.0,11600.0,4.0
2018-01-18 20:00:00,11333.583999999999,11642.9961,11333.583999999999,11572.3555,11590.0,11870.0,11590.0,11830.0,8.0
2018-01-18 21:00:00,11571.666000000001,11981.4805,11561.6992,11720.8398,12000.0,12000.0,11590.0,11690.0,34.0
2018-01-18 22:00:00,11720.8398,11924.2148,11542.5371,11717.1152,11720.0,11900.0,11700.0,11700.0,17.0
2018-01-18 23:00:00,11717.1152,11967.7441,11693.6719,11967.7441,11870.0,12200.0,11850.0,11920.0,101.0
2018-01-19 00:00:00,11967.7441,12138.5,11869.0078,12059.3555,12001.0,12054.0,11770.0,11770.0,29.0
2018-01-19 01:00:00,12059.3555,12062.4355,11670.8594,11785.7461,11780.0,11860.0,11720.0,11860.0,14.0
2018-01-19 02:00:00,11785.7461,11896.2754,11528.708999999999,11531.6699,11770.0,11770.0,11520.0,11650.0,18.0
2018-01-19 03:00:00,11531.6699,11809.9961,11497.9268,11809.9961,11730.0,11880.0,11730.0,11880.0,8.0
2018-01-19 04:00:00,11809.9961,11839.9961,11572.04,11827.5,11830.0,11960.0,11820.0,11960.0,26.0
2018-01-19 05:00:00,11827.5,11997.0,11711.0156,11822.0098,11990.0,12080.0,11860.0,11880.0,10.0
2018-01-19 06:00:00,11822.0098,11889.2344,11424.7578,11605.5,11470.0,11470.0,11240.0,11240.0,6.0
2018-01-19 07:00:00,11605.5,11605.5039,11091.8994,11319.7637,11420.0,11420.0,11420.0,11420.0,2.0
2018-01-19 08:00:00,11319.7637,11382.9551,11104.5098,11285.4492,11180.0,11450.0,11160.0,11450.0,15.0
2018-01-19 09:00:00,11285.4492,11596.5645,11223.332,11540.1055,11380.0,11550.0,11380.0,11550.0,3.0
2018-01-19 10:00:00,11540.1055,11629.1484,11388.0469,11497.3789,11420.0,11420.0,11420.0,11420.0,1.0
2018-01-19 11:00:00,11497.3789,11538.8496,11094.8477,11132.3848,11280.0,11280.0,11130.0,11230.0,3.0
2018-01-19 12:00:00,11132.3848,11279.7402,11053.8848,11203.8379,11270.0,11270.0,11060.0,11060.0,6.0
2018-01-19 13:00:00,11203.8379,11529.5996,11082.5391,11435.0371,11100.0,11580.0,11100.0,11580.0,20.0
2018-01-19 14:00:00,11435.0293,11551.8789,11292.2354,11415.3594,11206.666666666666,11643.333333333334,11150.0,11643.333333333334,20.0
2018-01-19 15:00:00,11415.3594,11658.3984,11336.5273,11585.7383,11313.333333333334,11706.666666666666,11200.0,11706.666666666666,20.0
2018-01-19 16:00:00,11585.7383,11611.377,11369.8398,11441.5898,11420.0,11770.0,11250.0,11770.0,20.0
2018-01-19 17:00:00,11441.5898,11892.6133,11251.9688,11727.4648,11880.0,11910.0,11800.0,11800.0,8.0
2018-01-19 18:00:00,11727.4648,11856.873,11620.625,11695.1934,11720.0,11940.0,11720.0,11940.0,3.0
2018-01-19 19:00:00,11695.1992,11925.1523,11653.8945,11910.5488,11987.0,11987.0,11930.0,11950.0,5.0
2018-01-19 20:00:00,11910.5488,11910.5488,11695.4648,11789.4844,11830.0,11900.0,11830.0,11900.0,3.0
2018-01-19 21:00:00,11789.4844,12020.5,11766.2129,11895.5449,12000.0,12000.0,11900.0,11900.0,7.0
2018-01-19 22:00:00,11895.5449,12000.5996,11721.1855,11750.0059,11750.0,11870.0,11750.0,11760.0,12.0
2018-01-19 23:00:00,11750.0059,11835.4746,11429.1396,11501.3594,11750.0,11750.0,11540.0,11720.0,9.0
2018-01-20 00:00:00,11501.3594,11686.3984,11445.1807,11556.0674,11670.0,11770.0,11590.0,11770.0,4.0
2018-01-20 01:00:00,11556.0674,11735.2695,11551.4941,11665.5801,11740.0,11810.0,11550.0,11550.0,8.0
2018-01-20 02:00:00,11665.5801,11679.5391,11205.085,11272.0742,11500.0,11500.0,11300.0,11300.0,7.0
2018-01-20 03:00:00,11272.0742,11339.3457,11059.5098,11266.3418,11190.0,11340.0,11180.0,11340.0,7.0
2018-01-20 04:00:00,11266.3418,11359.0,11165.0059,11279.9707,11250.0,11360.0,11250.0,11360.0,6.0
2018-01-20 05:00:00,11279.9707,11474.2246,11198.6289,11402.7578,11350.0,11550.0,11350.0,11370.0,15.0
2018-01-20 06:00:00,11402.7578,11560.8242,11332.8223,11366.6055,11371.666666666666,11538.333333333334,11341.666666666666,11383.333333333334,13.833333333333334
2018-01-22 03:00:00,11436.9961,11516.2949,11293.6895,11503.668,11393.333333333334,11526.666666666666,11333.333333333334,11396.666666666666,12.666666666666668
2018-01-22 04:00:00,11503.668,11646.458999999999,11431.3799,11494.5703,11415.0,11515.0,11325.0,11410.0,11.5
2018-01-22 05:00:00,11494.5703,11533.8359,11105.8984,11146.2539,11436.666666666666,11503.333333333334,11316.666666666666,11423.333333333334,10.333333333333334
2018-01-22 06:00:00,11146.2539,11373.8262,11146.2539,11366.6152,11458.333333333334,11491.666666666666,11308.333333333334,11436.666666666666,9.166666666666666
2018-01-22 07:00:00,11366.6152,11473.9961,11189.333999999999,11229.9746,11480.0,11480.0,11300.0,11450.0,8.0
2018-01-22 08:00:00,11229.9746,11524.3516,11212.2344,11524.3516,11560.0,11560.0,11560.0,11560.0,1.0
2018-01-22 09:00:00,11524.3516,11701.5254,11471.0059,11698.875,11760.0,11770.0,11730.0,11730.0,7.0
2018-01-22 10:00:00,11698.9355,11704.9922,11359.1211,11442.0605,11655.0,11660.0,11630.0,11630.0,4.5
2018-01-22 11:00:00,11442.0605,11580.4395,11243.2764,11568.0,11550.0,11550.0,11530.0,11530.0,2.0
2018-01-22 12:00:00,11568.0,11568.0,11410.8184,11502.5508,11560.0,11730.0,11560.0,11730.0,2.0
2018-01-22 13:00:00,11502.5508,11760.5,11498.6455,11619.4102,11530.0,11685.0,11520.0,11685.0,6.0
2018-01-22 14:00:00,11617.6992,11623.3359,11386.5928,11470.9863,11500.0,11640.0,11480.0,11640.0,10.0
2018-01-22 15:00:00,11464.9473,11672.4717,11442.3555,11618.9688,11650.0,11660.0,11650.0,11660.0,2.0
2018-01-22 16:00:00,11618.9688,11772.2188,11522.2441,11743.3594,11705.0,11710.0,11705.0,11710.0,1.5
