,price_close,price_high,price_low,price_open,time_close,time_open,time_period_end,time_period_start,trades_count,volume_traded
110,46.29,46.8,45.43,45.56,2017-08-22T23:57:44.0000000Z,2017-08-22T12:01:16.0000000Z,2017-08-23T00:00:00.0000000Z,2017-08-22T12:00:00.0000000Z,841,11721.25199899
111,47.31,48.12,45.73,46.32,2017-08-23T11:58:25.0000000Z,2017-08-23T00:00:18.0000000Z,2017-08-23T12:00:00.0000000Z,2017-08-23T00:00:00.0000000Z,1583,28958.95258003
112,52.89,55.69,46.83,47.35,2017-08-23T23:59:05.0000000Z,2017-08-23T12:13:28.0000000Z,2017-08-24T00:00:00.0000000Z,2017-08-23T12:00:00.0000000Z,3664,54922.653770399
113,51.63,53.12,49.49,52.91,2017-08-24T11:59:52.0000000Z,2017-08-24T00:01:36.0000000Z,2017-08-24T12:00:00.0000000Z,2017-08-24T00:00:00.0000000Z,1373,14034.04790204
114,49.83,52.5,49.27,51.63,2017-08-24T23:59:47.0000000Z,2017-08-24T12:00:14.0000000Z,2017-08-25T00:00:00.0000000Z,2017-08-24T12:00:00.0000000Z,1493,20444.62392151
115,50.5,51.29,49.26,49.75,2017-08-25T11:58:24.0000000Z,2017-08-25T00:00:10.0000000Z,2017-08-25T12:00:00.0000000Z,2017-08-25T00:00:00.0000000Z,516,6737.14556963
116,50.95,52.21,49.93,50.47,2017-08-25T23:55:27.0000000Z,2017-08-25T12:00:14.0000000Z,2017-08-26T00:00:00.0000000Z,2017-08-25T12:00:00.0000000Z,938,11042.654592809
117,50.47,51.15,50.0,51.0,2017-08-26T11:46:23.0000000Z,2017-08-26T00:00:48.0000000Z,2017-08-26T12:00:00.0000000Z,2017-08-26T00:00:00.0000000Z,330,4269.82053461
118,51.46,52.25,50.01,50.48,2017-08-26T23:50:12.0000000Z,2017-08-26T12:00:38.0000000Z,2017-08-27T00:00:00.0000000Z,2017-08-26T12:00:00.0000000Z,758,9439.38772994
119,57.6,57.8,51.32,51.34,2017-08-27T11:59:35.0000000Z,2017-08-27T00:08:12.0000000Z,2017-08-27T12:00:00.0000000Z,2017-08-27T00:00:00.0000000Z,1741,20242.09300195
120,60.21,64.89,57.43,57.64,2017-08-27T23:59:01.0000000Z,2017-08-27T12:00:06.0000000Z,2017-08-28T00:00:00.0000000Z,2017-08-27T12:00:00.0000000Z,3233,55854.32085516
121,62.47,62.82,58.55,60.21,2017-08-28T11:58:44.0000000Z,2017-08-28T00:00:16.0000000Z,2017-08-28T12:00:00.0000000Z,2017-08-28T00:00:00.0000000Z,1186,21116.24654013
122,62.29,65.0,61.0,62.4,2017-08-28T23:57:18.0000000Z,2017-08-28T12:03:35.0000000Z,2017-08-29T00:00:00.0000000Z,2017-08-28T12:00:00.0000000Z,2490,37230.625028069
123,61.52,62.99,61.17,62.21,2017-08-29T11:57:43.0000000Z,2017-08-29T00:08:30.0000000Z,2017-08-29T12:00:00.0000000Z,2017-08-29T00:00:00.0000000Z,753,10845.11537077
124,63.53,63.95,60.6,61.64,2017-08-29T23:59:32.0000000Z,2017-08-29T12:03:10.0000000Z,2017-08-30T00:00:00.0000000Z,2017-08-29T12:00:00.0000000Z,2247,21240.169489799
125,62.45,63.79,61.5,63.53,2017-08-30T11:55:07.0000000Z,2017-08-30T00:00:00.0000000Z,2017-08-30T12:00:00.0000000Z,2017-08-30T00:00:00.0000000Z,716,10559.07108439
126,65.43,66.0,61.98,62.42,2017-08-30T23:59:59.0000000Z,2017-08-30T12:05:09.0000000Z,2017-08-31T00:00:00.0000000Z,2017-08-30T12:00:00.0000000Z,1423,19533.699436879
127,66.46,67.47,64.96,65.83,2017-08-31T11:59:35.0000000Z,2017-08-31T00:00:02.0000000Z,2017-08-31T12:00:00.0000000Z,2017-08-31T00:00:00.0000000Z,1299,19231.29087329
128,73.06,74.78,66.05,66.44,2017-08-31T23:59:13.0000000Z,2017-08-31T12:00:13.0000000Z,2017-09-01T00:00:00.0000000Z,2017-08-31T12:00:00.0000000Z,5813,63507.113095258
129,76.89,81.9,71.39,72.82,2017-09-01T11:57:48.0000000Z,2017-09-01T00:00:09.0000000Z,2017-09-01T12:00:00.0000000Z,2017-09-01T00:00:00.0000000Z,3948,41062.50648696
130,87.55,90.09,76.0,76.9,2017-09-01T23:57:44.0000000Z,2017-09-01T12:00:14.0000000Z,2017-09-02T00:00:00.0000000Z,2017-09-01T12:00:00.0000000Z,10269,130065.503286825
131,83.0,93.62,76.52,87.55,2017-09-02T11:59:00.0000000Z,2017-09-02T00:01:10.0000000Z,2017-09-02T12:00:00.0000000Z,2017-09-02T00:00:00.0000000Z,5578,67468.353757138
