btcdate,btcbegin,btchigh,btclow,btcend,cboedate,cboebegin,cboehigh,cboelow,cboeend,cboevolumn
2017/12/29 10:00,14348.0283,14416.8174,14230.0605,14390.6553,2017/12/29 10:00,14800 ,14880 ,14800 ,14880 ,3 
2017/12/29 9:00,14462.1152,14511.291,14292.9961,14348.0283,2017/12/29 9:00,,,,,
2017/12/29 8:00,14101.0029,14481.5557,14089.9258,14462.1152,2017/12/29 8:00,14450 ,14450 ,14450 ,14450 ,1 
2017/12/29 7:00,13940.2686,14240.667,13924.9443,14101.0029,2017/12/29 7:00,14270 ,14270 ,14200 ,14200 ,2 
2017/12/29 6:00,13919.8203,14013.501,13720.4297,13939.4805,2017/12/29 6:00,,,,,
2017/12/29 5:00,13926.0547,14121.1309,13879.2578,13919.8203,2017/12/29 5:00,14060 ,14060 ,14050 ,14050 ,2 
2017/12/29 4:00,13571.7979,13979.3105,13567.9805,13924.6973,2017/12/29 4:00,14060 ,14060 ,14060 ,14060 ,1 
2017/12/29 3:00,14096.5684,14127.2598,13502.3486,13572.9131,2017/12/29 3:00,13850 ,14000 ,13600 ,14000 ,15 
2017/12/29 2:00,13993.8779,14156.335,13821.7012,14096.5684,2017/12/29 2:00,14060 ,14060 ,14060 ,14060 ,1 
2017/12/29 1:00,14287.125,14329.9961,13916.1465,13993.8779,2017/12/29 1:00,14170 ,14220 ,14000 ,14070 ,12 
2017/12/29 0:00,14350.0156,14586.2969,14266.5449,14287.125,2017/12/29 0:00,14450 ,14450 ,14340 ,14440 ,9 
2017/12/28 23:00,14278.9551,14369.9961,13938.791,14350.0156,2017/12/28 23:00,14390 ,14490 ,14390 ,14490 ,18 
2017/12/28 22:00,14249.7217,14472.8027,14190.6992,14278.9551,2017/12/28 22:00,14350 ,14350 ,14030 ,14270 ,9 
2017/12/28 21:00,14111.1377,14314.4092,13880.1211,14249.7197,2017/12/28 21:00,14090 ,14420 ,14090 ,14420 ,4 
2017/12/28 20:00,13880.1797,14124.2344,13863.0469,14111.1982,2017/12/28 20:00,14050 ,14050 ,14050 ,14050 ,1 
2017/12/28 19:00,14455.2227,14517.8281,13880.3828,13880.3828,2017/12/28 19:00,14160 ,14160 ,13850 ,13850 ,4 
2017/12/28 18:00,14285.7354,14576.624,14243.9219,14454.8779,2017/12/28 18:00,14490 ,14600 ,14450 ,14450 ,11 
2017/12/28 17:00,14260.5381,14364.8057,14101.5615,14326.3398,2017/12/28 17:00,14150 ,14150 ,14150 ,14150 ,1 
2017/12/28 16:00,14038.5674,14378.75,14037.0215,14260.5127,2017/12/28 16:00,,,,,
2017/12/28 15:00,13879.6973,14176.2715,13861.1348,14047.0977,2017/12/28 15:00,14170 ,14170 ,14170 ,14170 ,1 
2017/12/28 14:00,14487.6367,14554.2051,13827.8926,13879.6973,2017/12/28 14:00,14000 ,14100 ,13810 ,14100 ,3 
2017/12/28 13:00,14453.6943,14713.9072,14195.7217,14487.6367,2017/12/28 13:00,14700 ,14700 ,14700 ,14700 ,1 
2017/12/28 12:00,14398.9727,14689.3594,14101.5537,14453.1426,2017/12/28 12:00,14000 ,14650 ,14000 ,14650 ,4 
2017/12/28 11:00,15442.541,15489.4805,14343.4697,14418.4502,2017/12/28 11:00,15050 ,15050 ,14100 ,14480 ,15 
2017/12/28 10:00,15210.9707,15442.5957,15155.4375,15442.541,2017/12/28 10:00,15300 ,15340 ,15150 ,15150 ,14 
2017/12/28 9:00,15393.7266,15451.1348,15105.0059,15210.9707,2017/12/28 9:00,15400 ,15400 ,15200 ,15390 ,5 
2017/12/28 8:00,15300.3906,15472.3633,15241.041,15393.7266,2017/12/28 8:00,15550 ,15550 ,15460 ,15460 ,2 
2017/12/28 7:00,15189.3945,15480.7217,15147.2227,15300.3906,2017/12/28 7:00,15500 ,15500 ,15480 ,15480 ,4 
2017/12/28 6:00,14788.8203,15252.0557,14729.666,15189.3848,2017/12/28 6:00,15370 ,15380 ,15370 ,15380 ,4 
2017/12/28 5:00,14839.9961,14977.375,14638.5654,14788.8203,2017/12/28 5:00,14790 ,15160 ,14790 ,15160 ,21 
2017/12/28 4:00,15011.7412,15272.7988,14755.7549,14839.9961,2017/12/28 4:00,15130 ,15210 ,15000 ,15000 ,6 
2017/12/28 3:00,14918.3262,15196.9902,14807.5645,15011.7412,2017/12/28 3:00,15140 ,15390 ,15140 ,15390 ,14 
2017/12/28 2:00,14793.0459,15067.4805,14624.9248,14918.3262,2017/12/28 2:00,15160 ,15300 ,15120 ,15300 ,8 
2017/12/28 1:00,15377.2822,15486.6387,14743.915,14801.0313,2017/12/28 1:00,15430 ,15430 ,14770 ,15040 ,47 
2017/12/28 0:00,15370.8672,15476.0967,15135.5645,15377.8965,2017/12/28 0:00,15560 ,15560 ,15520 ,15520 ,12 
2017/12/27 23:00,15864.4268,15900.6982,15330.7773,15371.1123,2017/12/27 23:00,15950 ,15950 ,15450 ,15480 ,6 
2017/12/27 22:00,15970.9863,15970.9863,15590.0664,15863.959,2017/12/27 22:00,15950 ,16060 ,15950 ,16060 ,17 
2017/12/27 21:00,15744.9063,16027.3145,15705.6426,15970.9863,2017/12/27 21:00,16200 ,16200 ,16200 ,16200 ,1 
2017/12/27 20:00,15646.3496,15815.4277,15614.25,15744.9063,2017/12/27 20:00,,,,,
2017/12/27 19:00,15870.9561,15973.959,15520.3428,15646.3496,2017/12/27 19:00,15950 ,15970 ,15950 ,15970 ,2 
2017/12/27 18:00,16136.9961,16242.7061,15797.7705,15870.9561,2017/12/27 18:00,16100 ,16160 ,15710 ,15730 ,6 
2017/12/27 17:00,16247.5488,16298.6484,16125.7383,16142.0225,2017/12/27 17:00,16490 ,16490 ,16310 ,16310 ,2 
2017/12/27 16:00,16399.9961,16478.043,16106.4053,16247.5488,2017/12/27 16:00,16500 ,16570 ,16400 ,16570 ,11 
2017/12/27 15:00,16406.8223,16499.2988,16362.4199,16399.9961,2017/12/27 15:00,16600 ,16600 ,16500 ,16500 ,2 
2017/12/27 14:00,16383.8848,16422.0625,16281.0605,16406.8223,2017/12/27 14:00,,,,,
2017/12/27 13:00,15878.2656,16486.6406,15874.625,16383.8848,2017/12/27 13:00,16730 ,16730 ,16630 ,16670 ,3 
2017/12/27 12:00,15869.7568,15878.2656,15766.9385,15878.2656,2017/12/27 12:00,16050 ,16550 ,16050 ,16550 ,4 
2017/12/27 11:00,15935.0059,15967.8027,15799.0234,15869.7568,2017/12/27 11:00,,,,,
2017/12/27 10:00,15802.1025,16033.293,15773.3057,15935.0059,2017/12/27 10:00,16300 ,16311 ,16210 ,16210 ,5 
2017/12/27 9:00,15793.3555,15806.7715,15654.5996,15802.1025,2017/12/27 9:00,16300 ,16300 ,16300 ,16300 ,1 
2017/12/27 8:00,15780.0059,15846.0049,15635.0508,15793.3555,2017/12/27 8:00,15870 ,15870 ,15870 ,15870 ,1 
2017/12/27 7:00,15919.9961,16032.7285,15714,15780.0059,2017/12/27 7:00,15850 ,15850 ,15790 ,15790 ,2 
2017/12/27 6:00,15879.9961,16016.4141,15741.0859,15924.9961,2017/12/27 6:00,16060 ,16060 ,16030 ,16030 ,2 
2017/12/27 5:00,15898.9961,16126.5293,15766.4531,15879.9961,2017/12/27 5:00,16250 ,16250 ,15980 ,16050 ,4 
2017/12/27 4:00,15709.9961,15951.0605,15706.3174,15898.9961,2017/12/27 4:00,16180 ,16220 ,16150 ,16150 ,4 
2017/12/27 3:00,15709.9863,15807.4922,15580.0059,15709.9961,2017/12/27 3:00,15910 ,16110 ,15900 ,16110 ,4 
2017/12/27 2:00,16114.4902,16114.4902,15577.7656,15709.9863,2017/12/27 2:00,15990 ,16120 ,15740 ,15820 ,31 
2017/12/27 1:00,15819.9961,16132.0957,15789.3184,16114.4902,2017/12/27 1:00,16230 ,16280 ,16060 ,16220 ,16 
2017/12/27 0:00,15780.9453,15875.5,15646.9131,15819.9961,2017/12/27 0:00,16000 ,16250 ,16000 ,16250 ,9 
2017/12/26 23:00,15332.8496,15810.1035,15296.8496,15780.9453,2017/12/26 23:00,15860 ,16050 ,15800 ,16050 ,44 
2017/12/26 22:00,15292.6484,15475.2656,15221.3965,15332.8496,2017/12/26 22:00,15580 ,15850 ,15570 ,15800 ,6 
2017/12/26 21:00,15131.5977,15375.3057,14994.4912,15292.6484,2017/12/26 21:00,15480 ,15710 ,15480 ,15550 ,5 
2017/12/26 20:00,15224.75,15290.7021,14993.8008,15131.5977,2017/12/26 20:00,15400 ,15440 ,15400 ,15400 ,4 
2017/12/26 19:00,15332.0977,15395,15184.2832,15224.75,2017/12/26 19:00,15540 ,15540 ,15500 ,15500 ,6 
2017/12/26 18:00,15059.9229,15405.748,14993.4141,15332.0977,2017/12/26 18:00,15300 ,15590 ,15300 ,15590 ,3 
2017/12/26 17:00,15412.2715,15498.9961,15034.3691,15059.9229,2017/12/26 17:00,,,,,
2017/12/26 16:00,15481.1055,15503.9678,15239.5,15412.2715,2017/12/26 16:00,15390 ,15390 ,15390 ,15390 ,1 
2017/12/26 15:00,15301.8496,15550.3584,15179.5195,15481.1055,2017/12/26 15:00,15300 ,15517 ,15300 ,15517 ,3 
2017/12/26 14:00,15028.1309,15564.7949,15012.0723,15301.8496,2017/12/26 14:00,15300 ,15300 ,15241 ,15241 ,2 
2017/12/26 13:00,14736.8369,15159.9316,14606,15028.1309,2017/12/26 13:00,15180 ,15500 ,15180 ,15500 ,5 
2017/12/26 12:00,14022.125,14773.7217,14016.6465,14736.8369,2017/12/26 12:00,14850 ,15214 ,14850 ,15214 ,7 
2017/12/26 11:00,14009.3848,14186.998,13952.8164,14022.125,2017/12/26 11:00,,,,,
2017/12/26 10:00,14012.0098,14076.917,13897.9902,14052.4521,2017/12/26 10:00,14050 ,14410 ,14050 ,14410 ,5 
2017/12/26 9:00,13953.0469,14217.6006,13949.9043,14012.0098,2017/12/26 9:00,,,,,
2017/12/26 8:00,13860.5254,14127.3633,13836.8652,13953.0469,2017/12/26 8:00,14150 ,14200 ,14150 ,14200 ,2 
2017/12/26 7:00,13769.3604,13875.0771,13665.25,13860.5254,2017/12/26 7:00,13750 ,13750 ,13750 ,13750 ,1 
2017/12/26 6:00,13783.1504,13906.4199,13700.9297,13768.0156,2017/12/26 6:00,,,,,
2017/12/26 5:00,14128.1748,14184.1729,13784.125,13784.125,2017/12/26 5:00,,,,,
2017/12/26 4:00,14114.5957,14209.9219,14077.1992,14128.1494,2017/12/26 4:00,,,,,
2017/12/26 3:00,13850.8525,14252.166,13809.5,14114.5957,2017/12/26 3:00,,,,,
2017/12/26 2:00,14029.4668,14112.8418,13737.4424,13895.5654,2017/12/26 2:00,,,,,
2017/12/26 1:00,13894.0898,14170.4746,13891.9492,14000.8496,2017/12/26 1:00,,,,,
2017/12/26 0:00,13648.7354,14035.9326,13636.7295,13901.4551,2017/12/26 0:00,,,,,
2017/12/25 23:00,13931.292,13993.876,13623.0215,13649.415,2017/12/25 23:00,,,,,
2017/12/25 22:00,14461.2754,14530.5605,13910.8203,13928.2646,2017/12/25 22:00,,,,,
2017/12/25 21:00,14238.0742,14625.8516,14187.998,14460.0352,2017/12/25 21:00,,,,,
2017/12/25 20:00,14023.1201,14358.9512,13967.2988,14235.4922,2017/12/25 20:00,,,,,
2017/12/25 19:00,13951.1592,14217.3301,13943.7324,14024.8975,2017/12/25 19:00,,,,,
2017/12/25 18:00,14200.873,14279.8164,13947.2256,13954.2295,2017/12/25 18:00,,,,,
2017/12/25 17:00,13981.4893,14279.8906,13833.917,14200.2686,2017/12/25 17:00,,,,,
2017/12/25 16:00,13825.5254,14036.2949,13811.29,13985.0625,2017/12/25 16:00,,,,,
2017/12/25 15:00,13865.2451,14148.9414,13669.0293,13826.9678,2017/12/25 15:00,,,,,
2017/12/25 14:00,13861.625,13936.7188,13695.4482,13864.543,2017/12/25 14:00,,,,,
2017/12/25 13:00,13436.8965,13963.6113,13179.083,13861.6221,2017/12/25 13:00,,,,,
2017/12/25 12:00,13510.0898,13813.1406,13436.8906,13436.8965,2017/12/25 12:00,,,,,
2017/12/25 11:00,13920.3105,13945.9521,13418.2266,13510.0898,2017/12/25 11:00,,,,,
2017/12/25 10:00,13941.2852,13975.8701,13610.2715,13920.3105,2017/12/25 10:00,,,,,
2017/12/25 9:00,14083.0049,14188.3604,13854.5605,13941.2852,2017/12/25 9:00,,,,,
2017/12/25 8:00,13692.5391,14130.0205,13663.1504,14083.0049,2017/12/25 8:00,,,,,
2017/12/25 7:00,13147.9902,13692.5391,13003.2979,13692.5391,2017/12/25 7:00,,,,,
2017/12/25 6:00,13379.8672,13432.582,13096.4023,13147.9883,2017/12/25 6:00,,,,,
2017/12/25 5:00,12788.5645,13446.4609,12783.3818,13384.8672,2017/12/25 5:00,,,,,
2017/12/25 4:00,12950.0205,13004.6318,12556.0996,12788.5645,2017/12/25 4:00,,,,,
2017/12/25 3:00,13082.833,13277.0996,12775.8496,12950.0205,2017/12/25 3:00,,,,,
2017/12/23 6:00,14327.6992,14450.3496,13782.6855,14239.6484,2017/12/23 6:00,,,,,
2017/12/23 5:00,13292.5293,14327.6992,13252.2949,14327.6992,2017/12/23 5:00,14000 ,14400 ,14000 ,14330 ,13 
2017/12/23 4:00,13460.7949,13623.0039,12917.6465,13292.5293,2017/12/23 4:00,13400 ,13820 ,13060 ,13820 ,16 
2017/12/23 3:00,12832.21,13500.0488,12677.4414,13460.084,2017/12/23 3:00,13440 ,13720 ,13360 ,13460 ,14 
2017/12/23 2:00,12745.6484,13147.498,12543.8818,12832.21,2017/12/23 2:00,13380 ,13380 ,12890 ,13250 ,16 
2017/12/23 1:00,13071.2139,13077.5,12255.3105,12745.6484,2017/12/23 1:00,12770 ,13490 ,12770 ,13450 ,24 
2017/12/23 0:00,12029.5,13364.832,11747.958,13091.8477,2017/12/23 0:00,12900 ,13500 ,12560 ,12570 ,21 
2017/12/22 23:00,11942.5557,12202.248,10775.9199,12029.5,2017/12/22 23:00,12250 ,13040 ,11600 ,13040 ,50 
2017/12/22 22:00,13607.0693,13787.3818,11942.5557,11942.5557,2017/12/22 22:00,13240 ,13450 ,11780 ,12250 ,40 
2017/12/22 21:00,13783.665,14100,13553.0996,13558.4375,2017/12/22 21:00,14430 ,14470 ,12940 ,12940 ,14 
2017/12/22 20:00,14194.0996,14200,13301.5498,13769.2988,2017/12/22 20:00,14290 ,14290 ,14290 ,14290 ,1 
2017/12/22 19:00,13765.8984,14569.7988,13731.75,14194.0996,2017/12/22 19:00,14650 ,14650 ,14330 ,14330 ,2 
2017/12/22 18:00,13156.0488,14031.3887,13144.5,13765.8984,2017/12/22 18:00,14130 ,14530 ,14130 ,14530 ,4 
2017/12/22 17:00,12856.4238,13594.7432,12604.8242,13156.0488,2017/12/22 17:00,14060 ,14380 ,13900 ,14380 ,12 
2017/12/22 16:00,13183.1738,13255,12191.7998,12875.1738,2017/12/22 16:00,13590 ,14280 ,13490 ,13740 ,39 
2017/12/22 15:00,13741.124,13968.9492,13183.6738,13183.9238,2017/12/22 15:00,14380 ,14380 ,13000 ,13840 ,25 
2017/12/22 14:00,14375.3496,14552.5,13569.5,13700.0742,2017/12/22 14:00,14630 ,14630 ,14630 ,14630 ,1 
2017/12/22 13:00,13993.25,14563.8242,13790.3486,14375.0996,2017/12/22 13:00,14780 ,15240 ,14640 ,14900 ,10 
2017/12/22 12:00,13921.2744,14044.5,13048,13995.75,2017/12/22 12:00,14190 ,14840 ,13800 ,14720 ,11 
2017/12/22 11:00,14337.5,14544.5,13811.5244,13907.7744,2017/12/22 11:00,14000 ,14500 ,13800 ,14500 ,6 
2017/12/22 10:00,14986.2744,15058.5,14193.875,14342,2017/12/22 10:00,15000 ,15000 ,14750 ,14750 ,3 
2017/12/22 9:00,15708.8975,15801.0322,14990.5244,14990.5244,2017/12/22 9:00,15720 ,15860 ,15000 ,15000 ,11 
2017/12/22 8:00,15423.5,15696.3975,15305.5,15696.3975,2017/12/22 8:00,16090 ,16090 ,16090 ,16090 ,1 
2017/12/22 7:00,15389.1992,15785.4023,15314.7988,15423.5,2017/12/22 7:00,,,,,
2017/12/22 6:00,15149.5,15457.1494,14971.3486,15385.1992,2017/12/22 6:00,16660 ,16660 ,16660 ,16660 ,2 
2017/12/22 5:00,15376.5,15490.8477,14980.5,15149.5,2017/12/22 5:00,15700 ,17100 ,15630 ,15630 ,8 
2017/12/22 4:00,15256.5,15439,14928.5,15376.5,2017/12/22 4:00,15540 ,15650 ,15540 ,15620 ,3 
2017/12/22 3:00,15295.5,15474.1729,15159,15258.5,2017/12/22 3:00,15850 ,15850 ,15350 ,15710 ,21 
2017/12/22 2:00,15583.5,15701.3252,14853.5,15295.5,2017/12/22 2:00,15680 ,15710 ,15600 ,15710 ,14 
2017/12/22 1:00,15371,15810,15154,15583.5,2017/12/22 1:00,16020 ,16320 ,15880 ,15900 ,17 
2017/12/22 0:00,15921.0449,16028.6348,15008.5,15334,2017/12/22 0:00,16110 ,16200 ,15800 ,15990 ,44 
2017/12/21 23:00,16163.833,16425.2617,15921.0449,15921.0449,2017/12/21 23:00,16750 ,16750 ,16150 ,16260 ,22 
2017/12/21 22:00,16605.2109,16698.3672,16057.5,16163.833,2017/12/21 22:00,16960 ,16960 ,16700 ,16770 ,12 
2017/12/21 21:00,16581.6094,16813.0879,16581.6094,16605.2109,2017/12/21 21:00,17260 ,17260 ,17180 ,17180 ,4 
2017/12/21 20:00,16563.1445,16720.5,16411.5,16581.6094,2017/12/21 20:00,,,,,
2017/12/21 19:00,16739.5898,16792.3965,16429.1406,16563.1445,2017/12/21 19:00,,,,,
2017/12/21 18:00,16731.4766,16955.7734,16693.1094,16739.5898,2017/12/21 18:00,17250 ,17250 ,16990 ,16990 ,4 
2017/12/21 17:00,17027.1094,17085.4648,16653.5742,16731.4766,2017/12/21 17:00,,,,,
2017/12/21 16:00,17168.9277,17339.748,16861.5,17027.1094,2017/12/21 16:00,,,,,
2017/12/21 15:00,16738.9688,17197.5,16728.6289,17168.9277,2017/12/21 15:00,17530 ,17530 ,17530 ,17530 ,1 
2017/12/21 14:00,16903.5,16929,16644.6875,16738.9688,2017/12/21 14:00,17200 ,17200 ,17200 ,17200 ,1 
2017/12/21 13:00,16919.0703,17068,16778.082,16886.9648,2017/12/21 13:00,17470 ,17500 ,17470 ,17500 ,3 
2017/12/21 12:00,16349.8135,16950.4961,16096.4727,16919.0703,2017/12/21 12:00,16600 ,17320 ,16600 ,17260 ,8 
2017/12/21 11:00,16468.0117,16657.1914,16328.9053,16349.8135,2017/12/21 11:00,16590 ,16600 ,16590 ,16600 ,2 
2017/12/21 10:00,16668.0664,16713.8066,16372.2451,16468.0117,2017/12/21 10:00,16890 ,16890 ,16890 ,16890 ,1 
2017/12/21 9:00,16458.6563,16752.4961,16389.4414,16668.0664,2017/12/21 9:00,16750 ,16750 ,16750 ,16750 ,1 
2017/12/21 8:00,16347.6992,16554.5254,16053.0107,16458.6563,2017/12/21 8:00,16510 ,16635 ,16220 ,16220 ,10 
2017/12/21 7:00,16210.1279,16347.6992,15586.0859,16347.6992,2017/12/21 7:00,16780 ,16850 ,16500 ,16810 ,6 
2017/12/21 6:00,16626.9824,16675.6406,16064.5,16210.1279,2017/12/21 6:00,16500 ,16500 ,16500 ,16500 ,1 
2017/12/21 5:00,16731.7539,16774.4863,16537.8164,16626.9824,2017/12/21 5:00,17100 ,17100 ,17100 ,17100 ,5 
2017/12/21 4:00,16809.6523,16887.293,16416.748,16729.0039,2017/12/21 4:00,17150 ,17150 ,17140 ,17140 ,2 
2017/12/21 3:00,16856.5527,16875.5605,16485.457,16808.4023,2017/12/21 3:00,17150 ,17150 ,17150 ,17150 ,3 
2017/12/21 2:00,16345.5762,16921.4023,16334.3154,16856.5527,2017/12/21 2:00,17350 ,17375 ,17150 ,17150 ,4 
2017/12/21 1:00,16449.1309,16525.3418,16013.1357,16345.5762,2017/12/21 1:00,16750 ,17150 ,16750 ,17150 ,18 
2017/12/21 0:00,17167.6406,17221.8711,16364.1631,16449.1309,2017/12/21 0:00,17530 ,17530 ,16810 ,16970 ,11 
2017/12/20 23:00,17079.957,17418.5801,17076.9648,17167.6406,2017/12/20 23:00,18050 ,18050 ,17550 ,17650 ,4 
2017/12/20 22:00,17762.9063,17837.5605,16966.3594,17079.957,2017/12/20 22:00,17940 ,18120 ,17940 ,18120 ,2 
2017/12/20 21:00,17365.9023,17836.1504,17355.6523,17762.9063,2017/12/20 21:00,18280 ,18550 ,18280 ,18380 ,9 
2017/12/20 20:00,17282.0547,17498.5566,17095.5234,17365.9023,2017/12/20 20:00,17930 ,18300 ,17480 ,18300 ,11 
2017/12/20 19:00,16927.1855,17489.252,16927.1855,17282.0547,2017/12/20 19:00,,,,,
2017/12/20 18:00,17019.9648,17049.6758,16736.5,16927.1855,2017/12/20 18:00,17950 ,18000 ,17950 ,18000 ,2 
2017/12/20 17:00,16406.3945,17076.625,16343.4434,17019.9648,2017/12/20 17:00,17750 ,17850 ,17750 ,17850 ,2 
2017/12/20 16:00,16332.3701,16801.8008,16119.9199,16406.3945,2017/12/20 16:00,17540 ,17540 ,17500 ,17500 ,2 
2017/12/20 15:00,16461.2363,16534.6406,15905.8271,16333.8408,2017/12/20 15:00,16690 ,17100 ,16690 ,17100 ,3 
2017/12/20 14:00,16879.9922,17000.0293,16418.4609,16461.2363,2017/12/20 14:00,17480 ,17480 ,16880 ,16880 ,5 
2017/12/20 13:00,16850.2422,17031.0059,16607.3711,16879.9922,2017/12/20 13:00,,,,,
2017/12/20 12:00,17189.7031,17243.916,16834.2891,16850.2422,2017/12/20 12:00,17880 ,17880 ,17880 ,17880 ,1 
2017/12/20 11:00,16305.7676,17198.3945,16305.7676,17189.7031,2017/12/20 11:00,18530 ,18530 ,17650 ,17650 ,2 
2017/12/20 10:00,16845.5391,16893.6758,15816.2305,16305.7676,2017/12/20 10:00,17020 ,17020 ,16960 ,16960 ,2 
2017/12/20 9:00,17589.0605,17629.5742,15815.7881,16845.5391,2017/12/20 9:00,17000 ,18010 ,16100 ,16640 ,23 
2017/12/20 8:00,17196.5547,17661.4258,17148.5117,17589.0605,2017/12/20 8:00,18320 ,18320 ,17610 ,17610 ,2 
2017/12/20 7:00,16964.3867,17425.1406,16964.3867,17196.5547,2017/12/20 7:00,17870 ,18190 ,17870 ,18190 ,2 
2017/12/20 6:00,17604.625,17644.6016,16736,16964.3867,2017/12/20 6:00,17800 ,18760 ,17800 ,18760 ,2 
2017/12/20 5:00,17876.1953,17943.9551,17508.752,17604.625,2017/12/20 5:00,18460 ,18480 ,18300 ,18300 ,11 
2017/12/20 4:00,18180.7461,18190.5,17800.7012,17876.1953,2017/12/20 4:00,18600 ,18700 ,18550 ,18550 ,5 
2017/12/20 3:00,18223.6563,18259.0918,18096.9824,18180.7461,2017/12/20 3:00,18940 ,19070 ,18940 ,18940 ,3 
2017/12/20 2:00,18305.4336,18393.1699,18193.6484,18223.6563,2017/12/20 2:00,18850 ,18850 ,18840 ,18840 ,2 
2017/12/20 1:00,17912.8828,18317.9414,17902.5078,18305.4336,2017/12/20 1:00,18790 ,19440 ,18790 ,19440 ,4 
2017/12/20 0:00,17894.748,17978.3711,17734.0117,17911.3672,2017/12/20 0:00,18650 ,18800 ,18650 ,18800 ,4 
2017/12/19 23:00,18045.5664,18045.5664,17707.2539,17894.748,2017/12/19 23:00,18570 ,18770 ,18540 ,18770 ,7 
2017/12/19 22:00,17956.8281,18300.2988,17956.8281,18046.8926,2017/12/19 22:00,19000 ,19000 ,18690 ,18720 ,14 
2017/12/19 21:00,17752.3828,18189.5625,17745.0059,17956.8281,2017/12/19 21:00,18960 ,19110 ,18960 ,19110 ,2 
2017/12/19 20:00,18236.5547,18257.9102,17634.3496,17752.3828,2017/12/19 20:00,18740 ,18740 ,18550 ,18550 ,3 
2017/12/19 19:00,18607.2734,18650.1289,18086.3555,18236.5547,2017/12/19 19:00,18980 ,19080 ,18870 ,18870 ,7 
2017/12/19 18:00,18796.5313,18813.7422,18513.1211,18611.7656,2017/12/19 18:00,19250 ,19250 ,19250 ,19250 ,1 
2017/12/19 17:00,18743.2949,18825.248,18702.0977,18786.6797,2017/12/19 17:00,19900 ,19900 ,19800 ,19800 ,9 
2017/12/19 16:00,18679.5234,18846.3477,18631.2598,18743.2949,2017/12/19 16:00,19950 ,19950 ,19886 ,19886 ,5 
2017/12/19 15:00,18787.2109,18803.3906,18628,18679.5234,2017/12/19 15:00,19750 ,19940 ,19750 ,19940 ,4 
2017/12/19 14:00,18838.9805,18897.3008,18775.5,18787.2109,2017/12/19 14:00,19750 ,19750 ,19750 ,19750 ,1 
2017/12/19 13:00,18918.6602,18961.5195,18807.3984,18838.9805,2017/12/19 13:00,,,,,
2017/12/19 12:00,18765.625,18988.7012,18641.5,18918.6602,2017/12/19 12:00,19750 ,19940 ,19750 ,19940 ,4 
2017/12/19 11:00,18733.7227,18814.8652,18659.0527,18765.625,2017/12/19 11:00,19530 ,19530 ,19530 ,19530 ,1 
2017/12/19 10:00,18762.4863,18887.2754,18688.5,18733.7227,2017/12/19 10:00,,,,,
2017/12/19 9:00,18931.0684,19002.4922,18670.9492,18762.4863,2017/12/19 9:00,19600 ,19600 ,19600 ,19600 ,1 
2017/12/19 8:00,18757.7031,18975.8965,18734.1055,18931.0684,2017/12/19 8:00,19730 ,19800 ,19730 ,19800 ,2 
2017/12/19 7:00,18674.4766,18779.3086,18605.1914,18757.7031,2017/12/19 7:00,,,,,
2017/12/19 6:00,18634.2578,18743.1016,18621.498,18674.4766,2017/12/19 6:00,,,,,
2017/12/19 5:00,18738.9961,18789.7383,18524.2246,18634.2578,2017/12/19 5:00,,,,,
2017/12/19 4:00,18470.4883,18773.1816,18463.918,18738.9961,2017/12/19 4:00,19400 ,19510 ,19400 ,19420 ,3 
2017/12/19 3:00,18571.5703,18586.1875,18344.4824,18470.4883,2017/12/19 3:00,19150 ,19410 ,19040 ,19390 ,6 
2017/12/19 2:00,18603.8672,18631.9355,18500.0488,18571.5703,2017/12/19 2:00,19000 ,19000 ,19000 ,19000 ,3 
2017/12/19 1:00,18821.0977,18899.9961,18603.8672,18603.8672,2017/12/19 1:00,19300 ,19300 ,19187 ,19187 ,6 
2017/12/19 0:00,18721.3672,18899.9961,18721.3672,18821.0977,2017/12/19 0:00,19410 ,19410 ,19350 ,19350 ,3 
2017/12/18 23:00,18790.0625,18790.0625,18354.8496,18721.3672,2017/12/18 23:00,19019 ,19270 ,19019 ,19270 ,13 
2017/12/18 22:00,18991.9102,19027.4199,18763.8027,18790.0625,2017/12/18 22:00,19500 ,19522 ,18940 ,18940 ,16 
2017/12/18 21:00,19169.9648,19242.0859,18988.6211,18991.9102,2017/12/18 21:00,19700 ,19700 ,19650 ,19650 ,3 
2017/12/18 20:00,18932.4785,19223.9063,18889.3496,19169.9648,2017/12/18 20:00,19660 ,19800 ,19660 ,19800 ,3 
2017/12/18 19:00,18863.4688,19036.9023,18785.1504,18932.4785,2017/12/18 19:00,19400 ,19430 ,19400 ,19430 ,2 
2017/12/18 18:00,19010.25,19055.0117,18740,18864.4434,2017/12/18 18:00,19390 ,19390 ,19350 ,19350 ,2 
2017/12/18 17:00,18774.2266,19089.3652,18727.5,19010.25,2017/12/18 17:00,19460 ,19590 ,19460 ,19590 ,7 
2017/12/18 16:00,19032.1504,19121.1797,18742.6992,18774.2266,2017/12/18 16:00,,,,,
2017/12/18 15:00,18974.8652,19111.0547,18918.0469,19032.1504,2017/12/18 15:00,19550 ,19650 ,19500 ,19511 ,17 
2017/12/18 14:00,18810.543,19054.0703,18661.9492,18974.8652,2017/12/18 14:00,,,,,
2017/12/18 13:00,18609.752,19015.6152,18600.2031,18810.543,2017/12/18 13:00,19420 ,19420 ,19420 ,19420 ,1 
